2, -9, -10, 3
11, 5, 1, -6
-14, -1, 11, 6
2, -1, -6, 0
-5, -11, 15, 30
-9, -39, -4, 31
21, -5, -40, -31
60, 72, -64, -91
33, 64, 11, -5
-31, -39, 21, 44
-8, -28, 11, 21
-21, -26, 11, 21
16, 6, -32, -37
18, 41, 16, -11
-61, -46, 94, 113
-94, -153, 60, 133
-18, -63, 10, -1
-42, 15, 68, 4
-64, -25, 43, 36
-26, -43, 25, 55
-30, -70, 14, 60
21, -11, -34, -34
9, 33, 18, 3
-22, -34, 0, 30
23, -2, -20, -13
-3, 0, 12, 19
2, -15, -23, -10
37, 42, -36, -59
22, 51, -15, -34
23, 27, -20, -21
1, 2, 8, 18
0, -22, -5, 18
-7, -29, 22, 53
-19, -65, 1, 53
12, -23, -12, -5
3, 25, 11, -30
-26, 11, 26, 19
-3, -32, -20, 19
22, 0, -4, -1
-9, -3, 14, 1
-16, 2, 18, 1
-13, -11, 0, 19
15, -24, -28, 22
34, -13, -29, 2
14, 3, 1, -2
-10, -1, 9, 6
-4, -8, 0, 6
-1, -3, 3, 2
-3, -3, 1, 2
0, 0, 2, -1
-6, 0, 8, 1
-6, -2, 3, 1
-3, 0, 4, 0
-6, 0, 8, -1
-9, 1, 8, 1
-3, -5, -4, 5
8, -2, -7, -1
0, 4, 7, -5
-14, 4, 17, 0
-13, -4, 6, 7
0, -7, -1, 5
0, -6, 0, 9
2, -11, -7, 8
7, -5, -4, 3
0, -3, 2, 4
-2, -2, 3, 0
-5, 1, 8, -1
-8, 2, 10, -4
-13, 4, 14, -1
-12, 0, 9, 0
-8, 2, 8, -2
-7, 1, 6, 0
-5, 2, 8, -6
-15, 3, 14, 7
0, -13, -16, 8
21, 0, -12, -5
1, 5, 7, -3
-11, 0, 12, 4
-7, -5, 1, 0
0, 6, 8, -12
-19, 10, 24, -4
-19, -1, 9, 2
-1, -2, -2, 3
2, -2, 0, -1
-6, 3, 11, -1
-11, 0, 9, -1
-8, 0, 7, 5
-2, -9, -3, 8
6, -4, -3, 0
-2, 0, 6, 1
-6, -4, 4, 5
-1, -5, 0, 5
0, -4, 1, 3
-3, 0, 7, 0
-13, 0, 18, 1
-20, -2, 16, 1
-9, 0, 2, -3
0, 6, 4, -6
-9, 2, 13, 1
-12, -3, 9, 1
-8, 3, 11, -6
-14, 4, 14, 1
-6, -5, -3, 4
7, -1, -5, 0
0, -2, 1, 4
-1, -3, 2, 0
-4, 0, 5, 1
-3, -4, 0, 4
4, -3, -4, 2
2, -1, 0, 0
-3, 0, 4, 4
-1, -6, -2, 5
3, -3, -1, 1
-2, -2, 3, 2
-2, -1, 0, 0
0, 0, -1, 1
2, -4, -3, 5
3, -5, -2, 5
2, -3, -2, 0
-1, 0, 4, 4
-4, -7, 1, 6
0, -4, 1, 3
-2, -4, 1, 6
0, -5, -1, 4
2, -2, -1, 1
0, -2, 2, 3
-4, -5, 5, 7
-2, -8, -3, 5
8, 0, -7, -3
3, 2, 0, 1
-1, -4, 0, 6
2, -7, -2, 6
1, -5, 0, 4
-1, -2, 1, 0
-3, 1, 4, 0
-4, -1, 2, 2
0, -2, 0, 3
1, -3, -2, 3
2, -2, 0, 2
-3, -4, 5, 8
-1, -10, -3, 6
4, -2, 0, 3
-2, -6, 1, 9
1, -6, 0, 2
-3, 0, 7, 2
-7, -3, 5, 4
-4, -3, 5, 2
-6, -3, 7, 4
-6, -4, 4, 4
-2, -4, 1, 4
0, -4, -1, 4
3, -3, -2, 4
1, -4, 0, 4
0, -3, 0, 0
-1, 2, 6, -4

0, 1, 2, 0
-3, 0, 2, 0
-1, 0, 0, 0
1, 0, 0, 0
0, -1, 1, 3
0, -5, -1, 5
3, -2, -2, -1
-1, 1, 6, 1
-6, -3, 3, 1
-1, 2, 3, -3
-5, 1, 5, 0
-3, -1, 1, 1
0, 0, -1, 0
0, 0, 1, 0
-3, -1, 3, 3
-1, -1, 2, -1
-6, 2, 10, 1
-9, -5, 3, 5
1, -2, -2, 0
0, 2, 3, -3
-6, 2, 7, 0
-4, -2, 0, 3
2, -2, 0, 0
-2, 0, 4, 2
-1, -3, -3, 2
5, -1, -4, 0
1, 0, 2, 2
-5, -4, 3, 5
0, -3, -2, 1
2, 0, 0, 1
0, -1, 0, 0
-1, 2, 3, -4
-6, 4, 7, -2
-6, 0, 4, 1
-1, -2, 0, 2
1, -1, -1, 0
1, 0, 0, 0
-1, -3, 0, 6
1, -6, -2, 2
0, 0, 2, 1
-2, -2, 1, 1
0, 0, 0, 0
-1, 0, 2, 1
-1, -2, 1, 2
-1, -1, 3, 0
-4, -1, 3, 2
-2, -3, 1, 3
0, -3, 1, 2
-1, -1, 2, 2
-1, -3, 0, 3
1, -2, 0, 1
-2, -2, 4, 4
-3, -5, 1, 4
0, -2, 0, 0
-1, 0, 4, 1
-5, -3, 4, 3
-2, -4, 0, 4
3, -4, -5, 4
6, -3, -5, 2
3, -2, -1, 2
1, -1, -1, 0
0, 2, 3, -1
-6, -2, 4, 5
0, -4, -4, 0
2, 0, 1, 2
-2, -5, 0, 5
1, -3, -1, 3
2, -3, -2, 3
3, -2, -3, 2
2, -2, -2, 2
0, 0, 1, -1
-5, 3, 8, -3
-9, 1, 6, 0
-3, 0, 0, 0
0, 0, 0, 0
1, -1, -1, 1
1, 0, 1, 0
-4, -1, 5, 3
-3, -3, 1, 2
0, 0, 0, 0
-1, 0, 1, 1
0, -2, -2, 2
3, -3, -3, 5
4, -6, -3, 5
2, -3, 0, 3
0, -3, 0, 2
0, -1, 0, 1
-1, -1, 2, 0
-4, 0, 4, 1
-1, -3, -2, 3
6, -2, -6, 1
3, -2, 0, 3
-3, -2, 5, 0
-8, 0, 9, 3
-7, -5, 2, 4
0, -1, 0, 1
0, -3, -2, 4
4, -4, -6, 2
5, 0, -2, 0
0, 0, 2, 1
-2, -3, 1, 3
-1, -3, 1, 2
0, -1, -1, 0
1, 1, 0, 0
0, -1, 0, 0
-2, 0, 4, 0
-3, 0, 0, 0
1, 0, -3, 0
2, 0, 0, 0
-2, -1, 4, 2
-5, -2, 4, 1
-4, 0, 4, -1
-4, 1, 3, 0
-2, 0, 2, 0
-2, -1, 0, 0
0, 0, 0, -1
-1, 1, 1, 0
0, -2, -1, 3
1, -4, -1, 5
3, -4, -4, 1
1, 1, 4, -2
-9, 0, 10, 2
-5, -4, 0, 3
2, -2, -3, 1
3, 0, -1, 0
-1, 0, 4, 3
-4, -3, 4, 2
-5, 0, 5, 2
-3, -3, -1, 3
3, -1, -1, 0
-2, 0, 3, 1
-3, -1, 2, 1
-1, 0, 1, 0
0, 0, 0, 0
0, 0, 0, 1
1, -1, -1, 1
0, -1, 0, 1
1, -1, -1, 1
1, -1, -1, 1
0, -1, 1, 0
-5, 0, 7, 1
-6, -1, 2, -1
0, 5, 1, -4
-3, -1, 1, 7
5, -7, -9, 0
7, 4, -1, -4
-3, 2, 6, -1
-8, 0, 10, 2
-8, -6, -1, 3
14, 9, -14, -17
-2, 7, 11, 6
0, -1, -16, -16
20, 26, -15, -24
14, 19, -14, -16
8, 11, 1, 0
-9, -9, 11, 12
-12, -10, 9, 7
-1, 1, -4, -15
2, 25, 5, -21
-10, 9, 8, -1
-2, 2, -3, -9
9, 19, -13, -26
9, 23, -3, -7
5, -5, -16, 2
27, 12, -26, -23
14, 16, 0, 5
-10, -27, 11, 37
-9, -31, 12, 23
-21, -21, 15, 14
16, 15, -45, -54
39, 65, -11, -34
-6, -8, 1, 27
9, -19, -9, 5
-1, -2, 14, 9
-21, -20, 24, 34
-24, -47, 17, 49
-6, -34, 4, 17
-14, -13, 28, 21
-41, -38, 46, 55
-33, -58, 7, 39
14, -9, -13, -5
-4, -8, 11, 21
0, -10, 0, -3
-18, -5, 25, 19
-7, -12, -6, -3
-2, 4, 13, 4
-13, -10, 29, 28
-65, -76, 69, 108
-15, -69, -45, -27
53, 103, -9, -96
-36, 22, 36, 42
-2, -49, -27, 11
29, 27, -10, -37
-5, 23, -2, -15
26, 29, -34, -43
13, 29, 8, 2
-12, -25, 2, 25
4, -11, 0, 2
-6, -1, 9, 4
-8, -4, 6, 3
-5, -3, 4, 3
-2, -3, 0, 3
0, -4, -1, 5
0, -4, 0, -1
-2, 7, 11, -5
-20, -7, 21, 18
-12, -17, 2, 7
0, 3, 4, -7
-14, 6, 24, -2
-31, -6, 30, 13
-17, -12, 4, 4
0, -3, 2, 10
-2, -17, -1, 13
3, -6, -2, 3
4, -4, -8, 6
11, -11, -13, 17
16, -17, -18, 10
12, -7, -4, 12
3, -17, -6, 12
3, -4, 4, 1
-11, -3, 13, 5
-12, -5, 11, 6
-7, -5, 1, 2
2, 3, 0, -9
-7, 10, 12, -6
-10, -1, -1, 9
14, -11, -22, 9
20, -6, -13, 4
4, -3, 1, 1
-2, -1, -1, 1
7, -1, -11, 1
11, -4, -10, 9
11, -11, -11, 8
6, -4, -1, 3
-2, -2, 3, 2
-3, -3, 0, 5
3, -5, -6, 3
5, 0, 0, -1
-4, 0, 8, 5
-7, -6, 5, 1
-7, 2, 9, 0
-8, -4, 3, 5
0, -3, 1, 2
-4, -2, 7, 0
-9, 3, 12, -8
-16, 8, 18, -3
-14, -3, 3, 6
7, -4, -11, 1
8, -2, -3, 6
2, -7, -1, 1
-3, 2, 11, -2
-13, 0, 8, 1
-3, 0, 0, 0
0, 0, 1, 0
-5, -2, 6, 5
-2, -6, 0, 3
0, 0, 2, 1
-2, -3, 1, 2
-1, 0, 3, -1
-6, 1, 8, 0
-6, 0, 4, 0
-2, 0, 1, 1
0, -2, -2, 3
5, -2, -6, 0
4, -1, -2, 4
3, -4, -4, 1
2, 0, 1, -2
-5, 1, 7, 0
-5, -1, 3, 0
-3, 0, 4, 2
-4, -4, 3, 3
-3, -1, 4, 1
-4, -1, 3, 0
-3, 0, 4, 0
-4, -2, 2, 4
1, -5, -2, 4
1, -3, -1, 5
3, -5, -6, 3
6, -2, -5, 2
4, -3, -3, 3
2, -3, -2, 3
1, -2, 0, 1
0, 0, -1, 0
2, -1, -3, 2
3, -3, -2, 5
2, -5, -1, 4
0, -3, 1, 2
-2, -3, 2, 5
0, -7, -3, 7
4, -6, -2, 6
0, -7, 2, 8
-3, -6, 4, 3
-3, -1, 1, 1
1, -1, -3, 0
1, 1, 1, 0
-3, -2, 2, 2
0, 0, 0, 0
0, 0, 0, 0
0, 1, 2, -1
-4, 1, 7, -1

-9, 9, 14, -2
-12, -3, 5, 3
-1, 0, 2, -1
-5, 0, 5, 1
-4, -1, 3, 0
-4, 0, 6, 0
-6, -1, 4, 2
-1, -2, -1, 2
3, -2, -3, 1
0, -2, 1, 5
-2, -7, 0, 7
0, -4, 1, 0
-8, 2, 12, 1
-9, -5, 3, 4
0, -2, 1, 3
-3, -5, 2, 5
0, -2, 1, -1
-5, 1, 8, 1
-4, -4, -1, 3
4, -1, -3, 0
1, 1, 2, -2
-6, 2, 8, 0
-7, 0, 4, 0
-1, 0, 0, 1
0, -3, -1, 4
2, -4, -2, 3
1, -2, 0, 1
-2, -3, 3, 5
0, -5, -1, 4
2, -2, -2, 1
0, 0, 2, -2
-6, 2, 8, 1
-5, -4, 0, 2
1, 0, 0, 0
-1, -1, 2, 2
-2, -1, 2, 2
-3, -2, 1, 3
0, -2, -1, 0
1, 0, 0, 0
0, 0, 0, -1
-1, 1, 3, 0
-2, -2, 0, 3
3, 0, -2, -5
-2, 8, 8, -5
-10, 0, 7, 4
-1, -4, -1, 1
1, 0, 0, 0
-1, -1, 0, 2
2, -2, -3, 1
1, -2, 0, 4
0, -4, 0, 3
-3, -2, 5, 4
-3, -3, 0, 0
0, 2, 3, -1
-3, 0, 2, 1
0, -1, 0, 0
-2, -1, 6, 2
-7, -4, 6, 4
-2, -2, 0, 0
0, 1, 0, 0
1, -2, -4, 3
4, -3, -2, 2
0, -2, 1, 2
-2, -2, 1, 3
0, -4, -1, 3
0, -3, 0, 3
-1, -4, 2, 3
-2, -2, 3, 2
-3, -3, 1, 3
1, -1, -1, -1
0, 1, 3, 0
-2, -1, 1, 1
0, 0, 0, 1
0, -3, -1, 5
3, -4, -3, 1
0, 1, 3, -1
-5, 0, 3, 0
-1, 1, 0, -1
0, 0, 0, 0
-1, 0, 1, 2
0, -3, -1, 2
0, -2, 0, 2
0, -1, 3, -2
-7, 3, 10, -1
-7, 0, 2, 0
1, 1, 0, -1
-1, 0, 1, 2
-1, -4, 0, 4
0, -3, 1, 2
-2, -3, 2, 4
0, -4, -1, 1
0, 0, 3, 0
-7, 0, 9, 1
-8, -2, 5, 1
-3, -1, 0, 2
0, -2, 0, 2
0, -2, 0, 4
1, -3, -3, 1
2, 0, 1, 0
-4, -2, 5, 4
-6, -6, 5, 6
-4, -5, 4, 2
-5, 0, 7, -2
-9, 2, 9, -1
-6, 0, 1, -1
1, 1, -2, 0
1, -2, -1, 3
2, -3, -2, 2
1, -1, 0, 0
0, 0, 3, 0
-4, 0, 4, 1
-2, -2, 1, 2
-2, -4, 4, 5
-4, -4, 5, 2
-5, -1, 5, 1
-4, -2, 2, 2
0, -1, 0, 0
-4, 0, 6, 1
-4, -3, -2, 0
8, 5, -6, -8
0, 4, 5, 2
-4, -6, 0, 4
2, -2, -3, 1
4, 0, -3, 0
0, -1, 1, 2
-1, -2, 1, 3
-1, -2, 2, 0
-5, 0, 6, 2
-4, -4, 1, 4
-1, -4, 1, 3
-1, -3, 0, 3
1, -4, -4, 6
5, -6, -3, 4
0, -2, 5, 1
-7, 0, 7, 0
-5, 1, 4, -3
-4, 3, 4, 0
-2, -1, 0, 1
1, 0, 0, -1
-2, 1, 4, -1
-5, 1, 6, -1
-7, 2, 6, -1
-6, 0, 5, 2
-3, -4, 0, 3
1, 0, 0, -1
-1, 1, 1, 0
0, 0, -2, -2
1, 1, 0, 1
0, -1, 3, -3
-11, 4, 16, 0
-11, -1, 3, -3
-1, 6, 5, -4
-7, -1, 4, 3
0, -2, 0, 0
-1, 0, 2, 2
-2, -3, 0, 4
2, -4, -4, 3
3, -1, 0, 0
-3, -3, 2, 8
3, -10, -8, 6
6, -3, 0, 2
-5, -3, 5, 2
-3, -2, 2, 3
-2, -3, 1, 2
-2, 1, 4, -2
-6, 1, 4, 0
-1, 1, 0, -1
0, 0, 0, 1
-1, -3, 1, 4
0, -3, 0, 2
-2, 0, 6, -3
-10, 4, 13, -3
-12, 0, 7, 1
-1, 0, -1, -2
0, 3, 2, -2
-2, 0, 0, 1
1, -2, -1, 1
0, 1, 2, -4
-6, 3, 7, 0
-4, -2, 0, 1
2, 0, -2, 1
0, -1, 2, 0
-7, 0, 8, 3
-4, -3, 0, 1
1, 0, 0, 0
-3, -1, 4, 3
-2, -3, 1, 2
0, -2, 0, 2
0, 0, 0, -2
-3, 5, 9, -6
-15, 4, 15, 0
-9, -2, 1, 1
2, 0, -2, 1
0, -2, 0, 4
-1, -4, 1, 4
-1, -4, 1, 3
-1, -2, 1, 1
-1, -1, 2, 1
-3, -1, 1, 0
1, 5, -1, -9
-3, 7, 7, 0
-3, -3, -2, 1
2, 1, 0, -2
-4, 0, 4, 0
-3, -1, 0, 2
2, -2, -4, 1
5, 0, -3, 0
2, 0, -1, 0
0, 0, 1, 0
-1, 1, 3, -2
-6, 1, 10, 1
-10, -2, 10, 0
-11, 0, 10, 0
-6, -2, -1, 3
7, -2, -10, 1
8, -2, -6, 5
4, -5, -2, 3
-1, -1, 5, 1
-7, -3, 5, 3
0, -3, -3, 2
5, 0, -6, 0
4, -1, -2, 3
1, -4, -1, 2
1, -1, -3, 0
7, -1, -8, 0
6, 0, -2, 1
0, -2, 1, 3
0, -2, -1, 1
1, 0, 1, 0
-3, 0, 6, -3
-10, 10, 18, -16
-27, 12, 27, -3
-16, -1, 2, 0
4, 3, -4, -3
1, 0, 1, 3
-1, -3, 2, 2
-4, -2, 5, 2
-4, -3, 2, 3
0, -1, -1, 0
0, 1, 0, 0
1, 0, -5, 0
6, 3, -1, -5
-5, 3, 8, 1
-5, -3, 0, 1
2, 1, -2, 0
2, 0, 0, -1
-4, 2, 8, 0
-7, -3, 2, 4
2, -3, -4, 0
3, 2, -2, -4
2, 5, -1, -5
0, 1, 1, 3
0, -6, -3, 6
4, -4, -2, 3
0, -3, 1, 4
0, -3, -1, 0
2, 1, -1, -1
1, 0, -3, 0
4, -1, -4, 3
3, -2, 0, -1
0, 0, 0, 0
-5, 5, 11, -4
-12, 1, 8, 0
-2, 0, -1, 0
2, 0, -2, 2
2, -3, -2, 3
2, -1, 0, 0
-2, 0, 3, 2
-2, -4, 2, 4
-4, -3, 6, 1
-6, 0, 5, -1
-5, 1, 4, -1
-4, 1, 4, -1
-3, 0, 2, 1
-1, 0, 3, 0
-7, 1, 10, 1
-9, -4, 4, 4
1, -2, -3, 0
1, -1, 0, 4
-1, -6, -1, 6
4, -4, -7, 2
8, -1, -8, 1
7, 0, -4, 0
1, -1, -1, 4
3, -4, -4, 2
2, 0, 0, 0
-1, -1, 0, 2
2, -1, -1, 0
0, -1, 1, 1
-2, 0, 3, -3
-6, 6, 10, -9
-12, 11, 13, -7
-11, 0, 4, 1
3, 2, -5, -6
1, 5, 2, 0
-1, -3, -1, 4
3, -3, -3, 1
1, 0, 0, 0
-1, -1, 1, 1
-1, -2, 1, 3

0, -4, -7, 0
16, 8, -18, -14
9, 10, 5, 2
-15, -17, 12, 25
-1, -20, -9, 8
15, 6, -12, -12
2, 7, 2, -2
0, 3, -2, -7
0, 7, -2, -6
